id	2015-04-07T19:40:20Z
sport	Running

attribute	data
startTime	2015-04-07T19:40:20Z
totalTime(s)	2360
distance(m)	5709
maximumSpeed(m/s)	4,457777777777777
calories(kcal)	390

index	time	latitude(deg)	longitude(deg)	altitude(m)	distance(m)	speed(m/s)
99	2015-04-07T19:45:16Z	49,10066223144531	6,224629878997803	261	841	2,9677028126186795
100	2015-04-07T19:45:18Z	49,10066223144531	6,224629878997803	261	841	2,96358585357666
101	2015-04-07T19:45:20Z	49,100730895996094	6,22477912902832	264	854	3,0025768280029297
102	2015-04-07T19:45:24Z	49,100730895996094	6,22477912902832	264	854	2,8273725509643555
103	2015-04-07T19:45:26Z	49,100730895996094	6,22477912902832	264	854	2,447507646348741
104	2015-04-07T19:45:28Z	49,100730895996094	6,22477912902832	264	854	2,257575194040934
105	2015-04-07T19:45:30Z	49,100730895996094	6,22477912902832	264	854	2,1626088354322643
106	2015-04-07T19:45:36Z	49,10071563720703	6,225074291229248	257	876	2,3892288737826877
107	2015-04-07T19:45:38Z	49,10071563720703	6,225249767303467	254	888	2,3878277672661676
108	2015-04-07T19:45:40Z	49,1007194519043	6,225375652313232	255	898	2,4278982480367026
109	2015-04-07T19:45:42Z	49,10072708129883	6,225466251373291	253	904	2,407162719302707
110	2015-04-07T19:45:44Z	49,10074234008789	6,225539684295654	253	910	2,4375658565097384
111	2015-04-07T19:45:46Z	49,10077667236328	6,225675106048584	252	920	2,4527668952941895
112	2015-04-07T19:45:50Z	49,100833892822266	6,225822448730469	251	933	2,607302665710449
113	2015-04-07T19:45:54Z	49,100955963134766	6,225942134857178	256	949	2,9330150286356607
114	2015-04-07T19:45:58Z	49,10103988647461	6,226063251495361	257	962	2,8710571924845376
115	2015-04-07T19:46:00Z	49,10103988647461	6,226063251495361	257	962	2,79226197136773
116	2015-04-07T19:46:04Z	49,101158142089844	6,226229667663574	262	980	2,8765381707085504
117	2015-04-07T19:46:06Z	49,101158142089844	6,226229667663574	262	980	2,8359317779541016
118	2015-04-07T19:46:08Z	49,101158142089844	6,226229667663574	262	980	2,7746995290120444
119	2015-04-07T19:46:10Z	49,101158142089844	6,226229667663574	262	980	2,662104765574137
120	2015-04-07T19:46:12Z	49,101158142089844	6,226229667663574	262	980	2,646736568874783
121	2015-04-07T19:46:16Z	49,10136413574219	6,226521015167236	263	1011	2,8401565551757812
122	2015-04-07T19:46:18Z	49,10136413574219	6,226521015167236	263	1011	2,777464124891493
123	2015-04-07T19:46:20Z	49,10136413574219	6,226521015167236	263	1011	2,5425590409172907
124	2015-04-07T19:46:22Z	49,10136413574219	6,226521015167236	263	1011	2,3023570908440485
125	2015-04-07T19:46:24Z	49,10136413574219	6,226521015167236	263	1011	2,2228119108412
126	2015-04-07T19:46:30Z	49,10154724121094	6,226840496063232	259	1042	2,3462041219075522
127	2015-04-07T19:46:36Z	49,10165786743164	6,226961612701416	260	1057	2,6163061459859214
128	2015-04-07T19:46:40Z	49,10176086425781	6,227084636688232	262	1072	2,668531470828586
129	2015-04-07T19:46:42Z	49,10176086425781	6,227084636688232	262	1072	2,649949656592475
130	2015-04-07T19:46:44Z	49,10184097290039	6,227224826812744	263	1086	2,6406587494744196
131	2015-04-07T19:46:46Z	49,10184097290039	6,227224826812744	263	1086	2,5950842433505588
132	2015-04-07T19:46:52Z	49,101985931396484	6,227403163909912	261	1106	2,6268325911627874
133	2015-04-07T19:46:56Z	49,10206604003906	6,227489948272705	261	1117	2,6918082767062717
134	2015-04-07T19:46:58Z	49,10206604003906	6,227489948272705	261	1117	2,661867141723633
135	2015-04-07T19:47:00Z	49,10206604003906	6,227489948272705	261	1117	2,605846722920736
136	2015-04-07T19:47:02Z	49,1021842956543	6,227656364440918	262	1135	2,7009579870435925
137	2015-04-07T19:47:06Z	49,102264404296875	6,227755069732666	266	1147	2,9564152823554144
138	2015-04-07T19:47:10Z	49,10235595703125	6,2278828620910645	269	1160	2,9997081226772733
139	2015-04-07T19:47:16Z	49,10240936279297	6,227949619293213	269	1168	3,149582544962565
140	2015-04-07T19:47:18Z	49,10240936279297	6,227949619293213	269	1168	2,972453965081109
141	2015-04-07T19:47:20Z	49,10240936279297	6,227949619293213	269	1168	2,883889675140381
142	2015-04-07T19:47:22Z	49,10240936279297	6,227949619293213	269	1168	2,8396073977152505
143	2015-04-07T19:47:26Z	49,10253143310547	6,22813081741333	268	1187	3,1350941128200955
144	2015-04-07T19:47:28Z	49,10260772705078	6,22824764251709	267	1199	3,2528811030917697
145	2015-04-07T19:47:30Z	49,1026611328125	6,228339672088623	267	1208	3,1066669358147516
146	2015-04-07T19:47:32Z	49,1026611328125	6,228339672088623	267	1208	2,9924172825283475
147	2015-04-07T19:47:34Z	49,1026611328125	6,228339672088623	267	1208	2,771400875515408
148	2015-04-07T19:47:36Z	49,1026611328125	6,228339672088623	267	1208	2,6203370094299316
149	2015-04-07T19:47:38Z	49,1026611328125	6,228339672088623	267	1208	2,544805473751492
150	2015-04-07T19:47:40Z	49,1026611328125	6,228339672088623	267	1208	2,4262295828925238
151	2015-04-07T19:47:46Z	49,10284423828125	6,228516578674316	260	1232	2,555658287472195
152	2015-04-07T19:47:48Z	49,10295486450195	6,2286248207092285	259	1247	2,5119720564948187
153	2015-04-07T19:47:50Z	49,10295486450195	6,2286248207092285	259	1247	2,490128676096598
154	2015-04-07T19:47:52Z	49,10306167602539	6,228694915771484	262	1260	2,5609072049458823
155	2015-04-07T19:47:54Z	49,10306167602539	6,228694915771484	262	1260	2,5154863463507757
156	2015-04-07T19:47:56Z	49,10306167602539	6,228694915771484	262	1260	2,4927759170532227
157	2015-04-07T19:47:58Z	49,10306167602539	6,228694915771484	262	1260	2,4814208348592124
158	2015-04-07T19:48:00Z	49,103214263916016	6,228720664978027	260	1277	2,720444997151693
159	2015-04-07T19:48:02Z	49,10331726074219	6,228716850280762	259	1288	2,8810061348809137
160	2015-04-07T19:48:04Z	49,103397369384766	6,228717803955078	257	1297	3,002336290147569
161	2015-04-07T19:48:06Z	49,103458404541016	6,228714942932129	257	1304	2,980809476640489
162	2015-04-07T19:48:08Z	49,10352325439453	6,22871208190918	258	1311	2,9700462023417153
163	2015-04-07T19:48:10Z	49,10362243652344	6,228708267211914	259	1322	2,923614978790283
164	2015-04-07T19:48:12Z	49,10362243652344	6,228708267211914	259	1322	2,8186994128757052
165	2015-04-07T19:48:14Z	49,10362243652344	6,228708267211914	259	1322	2,7662414974636502
166	2015-04-07T19:48:16Z	49,10362243652344	6,228708267211914	259	1322	2,740012804667155
167	2015-04-07T19:48:18Z	49,10377502441406	6,228753089904785	258	1339	2,849647733900282
168	2015-04-07T19:48:22Z	49,10380554199219	6,228898525238037	257	1351	2,9526583353678384
169	2015-04-07T19:48:24Z	49,10380554199219	6,228898525238037	257	1351	2,7128100395202637
170	2015-04-07T19:48:26Z	49,10380554199219	6,228898525238037	257	1351	2,469764815436469
171	2015-04-07T19:48:28Z	49,10380554199219	6,228898525238037	257	1351	2,430220709906684
172	2015-04-07T19:48:32Z	49,10399627685547	6,229227066040039	267	1382	2,8887444072299533
173	2015-04-07T19:48:38Z	49,10406494140625	6,2293829917907715	267	1396	2,889141241709391
174	2015-04-07T19:48:40Z	49,10406494140625	6,2293829917907715	267	1396	2,8011838595072427
175	2015-04-07T19:48:42Z	49,10406494140625	6,2293829917907715	267	1396	2,7572051684061685
176	2015-04-07T19:48:48Z	49,10406494140625	6,2293829917907715	267	1396	2,679585615793864
177	2015-04-07T19:48:50Z	49,10406494140625	6,2293829917907715	267	1396	2,5338964992099338
178	2015-04-07T19:48:52Z	49,10406494140625	6,2293829917907715	267	1396	2,501981258392334
179	2015-04-07T19:49:00Z	49,10443115234375	6,230104446411133	268	1463	2,58782598707411
180	2015-04-07T19:49:06Z	49,10453414916992	6,230199337005615	267	1476	2,6055905554029675
181	2015-04-07T19:49:10Z	49,10459518432617	6,230326175689697	268	1487	2,6864976353115506
182	2015-04-07T19:49:14Z	49,10459518432617	6,230326175689697	268	1487	2,604813840654161
183	2015-04-07T19:49:16Z	49,10459518432617	6,230326175689697	268	1487	2,5367646747165256
184	2015-04-07T19:49:18Z	49,10459518432617	6,230326175689697	268	1487	2,502740224202474
185	2015-04-07T19:49:20Z	49,104766845703125	6,230677127838135	267	1519	2,649032804701063
186	2015-04-07T19:49:26Z	49,10484313964844	6,230846881866455	264	1535	2,695802847544352
187	2015-04-07T19:49:28Z	49,10484313964844	6,230846881866455	264	1535	2,582259178161621
188	2015-04-07T19:49:32Z	49,1048698425293	6,230960845947266	262	1543	2,7833742565578885
189	2015-04-07T19:49:34Z	49,10490036010742	6,231054306030273	263	1551	2,8713284598456488
190	2015-04-07T19:49:36Z	49,10493087768555	6,231116771697998	262	1557	2,8333269225226507
191	2015-04-07T19:49:38Z	49,10497283935547	6,2311787605285645	262	1563	2,7732766999138727
192	2015-04-07T19:49:40Z	49,10497283935547	6,2311787605285645	262	1563	2,7432515886094833
193	2015-04-07T19:49:42Z	49,10497283935547	6,2311787605285645	262	1563	2,646912998623318
194	2015-04-07T19:49:44Z	49,10497283935547	6,2311787605285645	262	1563	2,476488219367133
195	2015-04-07T19:49:46Z	49,10497283935547	6,2311787605285645	262	1563	2,3503465122646756
196	2015-04-07T19:49:48Z	49,10497283935547	6,2311787605285645	262	1563	2,3278313212924533
197	2015-04-07T19:49:52Z	49,10514450073242	6,231317043304443	263	1585	2,5352570745680065
198	2015-04-07T19:49:54Z	49,105247497558594	6,231407642364502	262	1598	2,6242417759365506
199	2015-04-07T19:49:56Z	49,10533905029297	6,231476306915283	261	1609	2,833418051401774
200	2015-04-07T19:49:58Z	49,105411529541016	6,231521129608154	261	1618	2,9790552457173667
201	2015-04-07T19:50:00Z	49,10547637939453	6,231551647186279	261	1626	3,174995051489936
202	2015-04-07T19:50:02Z	49,1055908203125	6,231602668762207	260	1639	3,1082812945048013
203	2015-04-07T19:50:04Z	49,1055908203125	6,231602668762207	260	1639	2,911619875166151
204	2015-04-07T19:50:06Z	49,1055908203125	6,231602668762207	260	1639	2,649397055308024
205	2015-04-07T19:50:08Z	49,1055908203125	6,231602668762207	260	1639	2,3960304260253906
206	2015-04-07T19:50:10Z	49,1055908203125	6,231602668762207	260	1639	2,26934724383884
207	2015-04-07T19:50:14Z	49,10586929321289	6,231578826904297	263	1670	2,5217631128099227
208	2015-04-07T19:50:18Z	49,10596466064453	6,231672763824463	263	1683	2,7679242028130426
209	2015-04-07T19:50:20Z	49,10596466064453	6,231672763824463	263	1683	2,6183199882507324
210	2015-04-07T19:50:22Z	49,10596466064453	6,231672763824463	263	1683	2,4618177943759494
211	2015-04-07T19:50:24Z	49,10596466064453	6,231672763824463	263	1683	2,3427963256835938
212	2015-04-07T19:50:26Z	49,10596466064453	6,231672763824463	263	1683	2,3238412539164224
213	2015-04-07T19:50:30Z	49,10621643066406	6,2316460609436035	260	1711	2,5549234284294977
214	2015-04-07T19:50:34Z	49,10633087158203	6,231557846069336	264	1725	2,694295777214898
215	2015-04-07T19:50:36Z	49,10633087158203	6,231557846069336	264	1725	2,6219028896755643
216	2015-04-07T19:50:38Z	49,10633087158203	6,231557846069336	264	1725	2,5449355443318686
217	2015-04-07T19:50:40Z	49,10633087158203	6,231557846069336	264	1725	2,5064518716600204
218	2015-04-07T19:50:42Z	49,10633087158203	6,231557846069336	264	1725	2,4058840009901257
219	2015-04-07T19:50:44Z	49,10633087158203	6,231557846069336	264	1725	2,3555999332004123
220	2015-04-07T19:50:46Z	49,10633087158203	6,231557846069336	264	1725	2,3304578993055554
221	2015-04-07T19:50:50Z	49,106685638427734	6,231504917144775	258	1764	2,515290313296848
222	2015-04-07T19:50:54Z	49,106781005859375	6,231515407562256	257	1775	2,4807680977715387
223	2015-04-07T19:50:56Z	49,106781005859375	6,231515407562256	257	1775	2,271978325313992
224	2015-04-07T19:50:58Z	49,106781005859375	6,231515407562256	257	1775	2,0862568749321833
225	2015-04-07T19:51:00Z	49,106781005859375	6,231515407562256	257	1775	2,074206272761027
226	2015-04-07T19:51:04Z	49,10697555541992	6,231558799743652	254	1797	2,2677087783813477
227	2015-04-07T19:51:08Z	49,1070671081543	6,231541156768799	253	1807	2,4179034762912326
228	2015-04-07T19:51:12Z	49,1071662902832	6,231541633605957	254	1819	2,578573226928711
229	2015-04-07T19:51:16Z	49,10724639892578	6,231653213500977	254	1830	2,741457356346978
230	2015-04-07T19:51:18Z	49,10724639892578	6,231653213500977	254	1830	2,645483546786838
231	2015-04-07T19:51:20Z	49,10724639892578	6,231653213500977	254	1830	2,475916279686822
232	2015-04-07T19:51:22Z	49,10724639892578	6,231653213500977	254	1830	2,3098066118028426
233	2015-04-07T19:51:24Z	49,10724639892578	6,231653213500977	254	1830	2,105171415540907
234	2015-04-07T19:51:26Z	49,10724639892578	6,231653213500977	254	1830	2,0836631457010903
235	2015-04-07T19:51:30Z	49,10737991333008	6,231780529022217	254	1848	2,3520310719807944
236	2015-04-07T19:51:32Z	49,10746765136719	6,2318549156188965	252	1859	2,4509289529588485
237	2015-04-07T19:51:34Z	49,107540130615234	6,231888771057129	252	1868	2,541307078467475
238	2015-04-07T19:51:36Z	49,10759353637695	6,231898307800293	252	1874	2,5455668237474227
239	2015-04-07T19:51:38Z	49,10765075683594	6,2318902015686035	252	1880	2,794080310397678
240	2015-04-07T19:51:40Z	49,107757568359375	6,231832981109619	251	1893	3,0005290773179794
241	2015-04-07T19:51:44Z	49,10783386230469	6,23173713684082	249	1904	3,0728740162319608
242	2015-04-07T19:51:46Z	49,10783386230469	6,23173713684082	249	1904	2,9752424028184676
243	2015-04-07T19:51:48Z	49,10783386230469	6,23173713684082	249	1904	2,9264261987474227
244	2015-04-07T19:51:50Z	49,10783386230469	6,23173713684082	249	1904	2,8608756595187717
245	2015-04-07T19:51:52Z	49,10783386230469	6,23173713684082	249	1904	2,787171204884847
246	2015-04-07T19:51:54Z	49,10783386230469	6,23173713684082	249	1904	2,7503191100226507
247	2015-04-07T19:51:56Z	49,10783386230469	6,23173713684082	249	1904	2,7318930625915527
248	2015-04-07T19:51:58Z	49,10783386230469	6,23173713684082	249	1904	2,601099544101291
249	2015-04-07T19:52:00Z	49,10783386230469	6,23173713684082	249	1904	2,5766322347852917
250	2015-04-07T19:52:04Z	49,108192443847656	6,2313690185546875	252	1952	2,741575770907932
251	2015-04-07T19:52:08Z	49,108192443847656	6,2313690185546875	252	1952	2,700015968746609
252	2015-04-07T19:52:10Z	49,108314514160156	6,231321334838867	252	1966	2,7066214879353843
253	2015-04-07T19:52:12Z	49,108314514160156	6,231321334838867	252	1966	2,6691532135009766
254	2015-04-07T19:52:14Z	49,108314514160156	6,231321334838867	252	1966	2,60949002371894
255	2015-04-07T19:52:16Z	49,108314514160156	6,231321334838867	252	1966	2,5796585612826877
256	2015-04-07T19:52:20Z	49,10855484008789	6,231281757354736	253	1993	2,700419161054823
257	2015-04-07T19:52:24Z	49,10865020751953	6,231259346008301	253	2003	2,7715987629360623
258	2015-04-07T19:52:26Z	49,10865020751953	6,231259346008301	253	2003	2,6607129308912487
259	2015-04-07T19:52:28Z	49,10865020751953	6,231259346008301	253	2003	2,60526974995931
260	2015-04-07T19:52:32Z	49,10887145996094	6,231218338012695	258	2028	2,7067812283833823
261	2015-04-07T19:52:34Z	49,10887145996094	6,231218338012695	258	2028	2,669233216179742
262	2015-04-07T19:52:36Z	49,10887145996094	6,231218338012695	258	2028	2,6504593425326877
263	2015-04-07T19:52:38Z	49,10887145996094	6,231218338012695	258	2028	2,6410725381639266
264	2015-04-07T19:52:40Z	49,10887145996094	6,231218338012695	258	2028	2,595823076036241
265	2015-04-07T19:52:42Z	49,10887145996094	6,231218338012695	258	2028	2,573198742336697
266	2015-04-07T19:52:46Z	49,10924530029297	6,231162071228027	260	2070	2,7811092800564237
267	2015-04-07T19:52:50Z	49,109371185302734	6,231130599975586	263	2084	3,0791695912679033
268	2015-04-07T19:52:54Z	49,1094970703125	6,231112957000732	265	2098	3,3184613121880426
269	2015-04-07T19:52:56Z	49,1094970703125	6,231112957000732	265	2098	3,262719578213162
